20231201;2;10;10;60114;2405;57709;16736;15570;24174;1229;86;F393
20240101;4;8;10;6032;483;5549;1165;1096;2324;964;52;F394
20240201;1;5;6;22515;5854;16661;6165;3359;6193;944;57;F395
20240301;2;10;1;38786;3103;35683;8921;9367;11508;5887;82;F396
20240401;2;4;3;14340;4015;10325;3201;2778;4203;143;30;F397
20240501;1;9;9;79249;20605;58644;19939;14708;16256;7741;97;F398
20240601;4;3;5;19856;4567;15289;5351;3975;4969;994;73;F399
20240701;5;7;9;13715;1783;11932;3460;3219;3982;1271;65;F400
20240801;4;8;7;60724;4858;55866;13967;10475;16760;14664;94;F401
20240901;3;4;5;64695;9704;54991;14298;15056;17905;7732;95;F402
20241001;5;10;8;68800;7568;61232;13471;12418;22925;12418;86;F403
20241101;4;4;6;39618;2773;36845;11422;7627;14237;3559;93;F404
20241201;4;1;1;18921;568;18353;5139;5021;5286;2907;51;F405
20230101;1;5;4;22800;3420;19380;4070;4593;9186;1531;76;F406
20230201;2;5;8;39000;5070;33930;6786;9500;16286;1358;52;F407
20230301;4;2;1;22032;6389;15643;5162;3144;4821;2516;81;F408
20230401;1;5;8;24360;3410;20950;5657;5353;8105;1835;30;F409
20230501;3;8;4;15510;3567;11943;3702;2802;4450;989;55;F410
20230601;2;10;5;18753;1500;17253;4658;3527;6172;2896;57;F411
20230701;4;6;10;79806;18355;61451;14134;13722;19873;13722;94;F412
20230801;4;4;1;13870;3745;10125;2936;2444;4242;503;73;F413
20230901;1;7;5;38610;11197;27413;8224;6332;10938;1919;99;F414
20231001;1;7;4;35090;4913;30177;10260;5378;10357;4182;55;F415
20231101;1;9;3;10656;2451;8205;1969;2494;3617;125;96;F416
20231201;1;10;3;56628;8494;48134;15884;11933;17738;2579;78;F417
20240101;4;5;1;31808;4771;27037;10004;5110;9538;2385;71;F418
20240201;2;2;5;41895;11731;30164;6033;8205;10618;5308;95;F419
20240301;5;3;2;39390;3545;35845;10395;7635;12980;4835;65;F420
20240401;5;8;8;22936;1606;21330;7252;4505;8165;1408;61;F421
20240501;3;2;10;37854;1893;35961;11867;8192;10842;5060;54;F422
20240601;2;4;4;54516;14174;40342;10086;10287;16036;3933;84;F423
20240701;4;10;3;6028;422;5606;1345;1321;2557;383;44;F424
20240801;3;5;5;44376;13313;31063;6523;9325;10307;4908;86;F425
20240901;5;1;6;27268;4636;22632;8600;3508;7718;2806;68;F426
20241001;1;8;7;17329;1733;15596;3899;4094;6082;1521;31;F427
20241101;4;1;8;29484;5602;23882;5015;6981;7924;3962;84;F428
20241201;1;9;10;22475;1349;21126;7605;5273;6761;1487;31;F429
20230101;1;2;3;40482;2024;38458;13845;9599;14768;246;78;F430
20230201;3;1;7;7296;365;6931;1733;1403;2859;936;48;F431
20230301;4;1;6;13290;2924;10366;3213;2003;3433;1717;30;F432
20230401;3;7;1;26465;3705;22760;6828;3983;7647;4302;79;F433
20230501;2;3;10;19548;2150;17398;4697;4572;5715;2414;36;F434
20230601;2;6;8;20022;1802;18220;3644;4519;7725;2332;71;F435
20230701;1;5;10;69972;11196;58776;22335;13119;21136;2186;98;F436
20230801;3;6;10;12090;967;11123;2447;2429;5206;1041;65;F437
20230901;4;2;7;24582;6637;17945;4845;4847;6288;1965;34;F438
20231001;4;6;5;22533;4056;18477;5358;3936;6166;3017;87;F439
20231101;4;1;1;26880;1344;25536;8938;4481;7137;4980;84;F440
20231201;3;5;7;26488;6887;19601;7448;4618;6077;1458;86;F441
20240101;2;4;4;16182;3236;12946;2589;2900;4764;2693;62;F442
20240201;1;10;8;16262;2602;13660;3415;3381;4815;2049;94;F443
20240301;1;8;3;18525;3335;15190;3494;4678;6316;702;95;F444
20240401;1;7;9;17112;1027;16085;3860;3545;6724;1956;46;F445
20240501;1;8;3;40238;1610;38628;12747;6988;13717;5176;62;F446
20240601;5;10;5;74582;20137;54445;18511;12577;15452;7905;89;F447
20240701;5;8;4;43896;1756;42140;10114;8967;16333;6726;62;F448
20240801;2;8;5;62333;18077;44256;12392;11152;14657;6055;83;F449
20240901;4;4;4;11764;3529;8235;3129;2042;2910;154;68;F450
20241001;3;9;10;19624;1374;18250;4198;3935;7869;2248;88;F451
20241101;1;2;1;19780;593;19187;6907;3930;7368;982;86;F452
20241201;5;1;10;58330;2333;55997;17919;9520;16754;11804;95;F453
20230101;2;6;6;21027;5467;15560;4979;3915;5079;1587;43;F454
20230201;1;3;6;12160;2310;9850;3743;1710;3420;977;32;F455
20230301;1;3;6;67712;7448;60264;20490;13125;20285;6364;92;F456
20230401;2;9;3;28194;1692;26502;10071;6572;7887;1972;37;F457
20230501;1;1;7;72072;10090;61982;18595;16921;20392;6074;88;F458
20230601;4;5;7;23430;6326;17104;5815;3274;5419;2596;71;F459
20230701;3;6;7;19734;5723;14011;4484;2382;5526;1619;78;F460
20230801;3;2;6;9108;820;8288;2072;2424;3108;684;33;F461
20230901;5;3;7;43461;7388;36073;9018;9199;13798;4058;99;F462
20231001;1;7;2;40992;9838;31154;10904;7898;11948;404;96;F463
20231101;4;1;10;15872;3651;12221;3666;2652;4278;1625;32;F464
20231201;3;6;8;7480;1346;6134;1411;1322;2550;851;44;F465
20240101;4;8;9;19410;5047;14363;3160;4481;6610;112;30;F466
20240201;3;9;3;53118;3187;49931;16977;9557;17466;5931;78;F467
20240301;2;1;5;17622;1057;16565;5798;3122;5814;1831;66;F468
20240401;2;2;3;23134;4395;18739;5996;4205;6881;1657;86;F469
20240501;5;6;6;62156;6837;55319;13277;14715;21441;5886;82;F470
20240601;3;2;3;66458;5317;61141;23234;10993;18574;8340;94;F471
20240701;1;1;8;61944;17344;44600;12042;10419;19535;2604;87;F472
20240801;4;6;8;19890;1989;17901;4654;4769;6226;2252;45;F473
20240901;3;4;7;12730;1273;11457;4354;2060;3907;1136;95;F474
20241001;2;3;5;41944;6292;35652;8913;9893;14706;2140;98;F475
20241101;3;9;2;55860;7262;48598;17495;7776;14307;9020;95;F476
20241201;2;7;3;10726;1823;8903;2315;2438;3887;263;31;F477
20230101;5;7;9;7092;993;6099;2013;1389;1839;858;36;F478
20230201;2;7;6;19803;3763;16040;4170;4036;6410;1424;41;F479
20230301;4;7;2;57433;2872;54561;18005;14257;14622;7677;79;F480
20230401;4;7;5;4212;1221;2991;628;780;1276;307;36;F481
20230501;3;6;6;7595;456;7139;2070;2028;2028;1013;35;F482
20230601;1;5;6;37395;5235;32160;11899;5065;10536;4660;45;F483
20230701;2;2;6;41624;9157;32467;9740;8182;11136;3409;88;F484
20230801;1;4;6;14405;3169;11236;4157;2053;4247;779;43;F485
20230901;1;1;4;14725;2209;12516;3379;3198;4477;1462;95;F486
20231001;4;3;6;21244;425;20819;6662;5380;8211;566;94;F487
20231101;2;5;9;47096;6593;40503;9316;9980;17465;3742;58;F488
20231201;1;9;2;23083;6232;16851;3370;4449;5662;3370;41;F489
20240101;1;5;6;56337;2817;53520;20338;13273;16591;3318;89;F490
20240201;2;3;3;13114;3803;9311;3352;2384;3277;298;79;F491
20240301;5;3;5;20678;3722;16956;4069;4253;6572;2062;98;F492
20240401;1;10;4;70000;20300;49700;12425;10064;17147;10064;100;F493
20240501;3;7;8;49634;14890;34744;8686;9902;10423;5733;83;F494
20240601;4;1;3;12506;3377;9129;3469;1755;2264;1641;74;F495
20240701;1;5;10;34587;6917;27670;7471;6868;8686;4645;81;F496
20240801;4;10;7;9072;1905;7167;2150;1957;2709;351;72;F497
20240901;4;8;7;60466;3023;57443;12063;14522;26320;4538;98;F498
20241001;3;4;7;27132;4612;22520;5405;5135;7702;4278;51;F499
20241101;3;2;6;32153;643;31510;6617;9957;13442;1494;79;F500
20241201;1;6;9;8502;2126;6376;2104;1709;2392;171;39;F501
20230101;5;7;1;29302;1758;27544;7161;7746;8561;4076;91;F502
20230201;2;1;5;56500;7345;49155;13272;13994;19018;2871;100;F503
20230301;1;10;9;32840;4269;28571;7428;8246;12263;634;40;F504
20230401;4;10;1;18335;3484;14851;4010;3361;4987;2493;95;F505
20230501;2;8;1;27808;5284;22524;4955;5095;8785;3689;44;F506
20230601;3;3;8;7353;368;6985;2305;1310;2668;702;57;F507
20230701;4;9;7;33170;663;32507;6501;9622;11443;4941;62;F508
20230801;5;4;3;33891;3389;30502;6710;9279;11896;2617;79;F509
20230901;1;4;8;49984;3499;46485;17664;9511;15563;3747;71;F510
20231001;3;1;9;28992;6668;22324;5804;4956;9416;2148;48;F511
20231101;1;9;8;11715;1406;10309;3608;2680;3552;469;33;F512
20231201;5;4;7;39100;10557;28543;5709;8220;10047;4567;85;F513
20240101;2;3;9;14023;561;13462;3904;3728;4683;1147;37;F514
20240201;5;8;6;74586;6713;67873;19683;14939;26023;7228;93;F515
20240301;1;8;5;9152;2196;6956;2226;1419;2649;662;64;F516
20240401;4;9;2;31228;3747;27481;8244;5386;7695;6156;74;F517
20240501;2;2;10;24492;1225;23267;6747;5617;7434;3469;78;F518
20240601;2;4;1;34524;7595;26929;8887;5052;10104;2886;42;F519
20240701;2;4;10;20988;3358;17630;5642;2997;4795;4196;44;F520
20240801;2;8;6;49130;1474;47656;10008;9412;22589;5647;85;F521
20240901;3;1;5;23400;1404;21996;5719;5371;9603;1303;45;F522
20241001;5;10;1;36260;7252;29008;8702;5077;8325;6904;98;F523
20241101;1;10;9;15606;2497;13109;4981;2520;3739;1869;54;F524
20241201;2;7;2;18648;2611;16037;5453;4128;6033;423;74;F525
20230101;1;7;3;66870;15380;51490;16992;13454;19664;1380;90;F526
20230201;2;10;8;22678;2495;20183;7468;4196;6230;2289;58;F527
20230301;3;3;2;9894;2869;7025;1616;1731;2975;703;97;F528
20230401;5;3;5;26600;5320;21280;8086;5014;5937;2243;40;F529
20230501;2;1;4;29736;6245;23491;5168;6047;8795;3481;84;F530
20230601;3;6;6;28194;7894;20300;5075;5177;7004;3044;37;F531
20230701;4;4;4;25500;5865;19635;4712;5969;8655;299;85;F532
20230801;3;9;9;64144;8980;55164;19859;10592;14828;9885;76;F533
20230901;5;10;2;15912;3660;12252;3308;3578;3935;1431;72;F534
20231001;2;3;8;27588;1104;26484;6091;7341;11828;1224;57;F535
20231101;2;2;8;9130;457;8673;3036;1578;2255;1804;55;F536
20231201;1;5;8;22284;2006;20278;6286;5317;6436;2239;36;F537
20240101;5;2;8;53360;13874;39486;13030;10582;15609;265;92;F538
20240201;4;7;9;23040;2995;20045;6615;3760;7118;2552;96;F539
20240301;5;9;5;32476;4547;27929;9217;7485;10853;374;92;F540
20240401;3;7;1;30832;2467;28365;7375;5248;8606;7136;94;F541
20240501;3;7;4;28552;6567;21985;6376;4995;9053;1561;43;F542
20240601;4;9;1;21150;2961;18189;6366;3429;5912;2482;90;F543
20240701;1;6;3;41679;9169;32510;7802;9883;12354;2471;99;F544
20240801;3;9;9;29469;7073;22396;7167;5026;8224;1979;47;F545
20240901;4;10;10;16827;3197;13630;3680;2886;5970;1094;79;F546
20241001;5;2;7;56600;3396;53204;19685;13072;14078;6369;100;F547
20241101;3;8;7;25186;5541;19645;6483;3422;5923;3817;98;F548
20241201;3;10;8;6968;2090;4878;1561;962;1891;464;67;F549
20230101;4;1;5;11050;663;10387;2597;2181;3272;2337;85;F550
20230201;4;5;4;23199;2784;20415;6329;4367;6480;3239;37;F551
20230301;1;9;9;59860;12571;47289;10404;14016;19180;3689;73;F552
20230401;4;10;10;28692;5738;22954;5968;5605;9003;2378;36;F553
20230501;4;2;1;10260;2770;7490;2322;1447;2842;879;54;F554
20230601;3;5;1;9086;818;8268;1819;1870;2773;1806;59;F555
20230701;5;10;1;20539;2054;18485;3697;5619;6802;2367;47;F556
20230801;3;8;6;8256;908;7348;1837;1598;2700;1213;32;F557
20230901;5;5;3;35292;1059;34233;11639;6552;9489;6553;68;F558
20231001;2;10;2;14898;3278;11620;4299;1977;3075;2269;39;F559
20231101;3;8;8;66834;14035;52799;16368;13844;14937;7650;79;F560
20231201;2;2;4;12012;1081;10931;3607;1904;3589;1831;84;F561
20240101;3;6;9;17732;1951;15781;3314;4363;5111;2993;62;F562
20240201;4;8;5;12870;644;12226;4035;2293;3686;2212;78;F563
20240301;1;5;1;28116;5623;22493;6973;4656;7294;3570;44;F564
20240401;5;8;4;34848;8364;26484;5297;7415;8687;5085;99;F565
20240501;2;4;4;17724;3545;14179;3970;2552;5411;2246;42;F566
20240601;1;6;8;11309;2827;8482;3138;1389;2512;1443;43;F567
20240701;5;6;6;35624;3562;32062;7054;9753;11254;4001;61;F568
20240801;5;10;4;8631;1813;6818;1568;1470;2153;1627;63;F569
20240901;4;3;9;76131;6852;69279;20784;15518;21338;11639;99;F570
20241001;5;3;3;24118;5788;18330;5132;5015;6467;1716;62;F571
20241101;4;2;2;34875;2790;32085;6417;7957;10524;7187;93;F572
20241201;2;4;6;15908;1273;14635;3220;3425;5365;2625;41;F573
20230101;4;7;10;10224;1125;9099;2639;2132;3230;1098;36;F574
20230201;2;9;1;54166;6500;47666;16206;12584;14472;4404;73;F575
20230301;2;1;1;54990;2750;52240;19329;11519;16785;4607;94;F576
20230401;4;3;8;15725;3302;12423;4100;2580;3662;2081;85;F577
20230501;5;1;4;49010;5881;43129;9920;8302;18265;6642;58;F578
20230601;2;7;10;33480;6026;27454;9334;5617;8154;4349;90;F579
20230701;4;6;10;27195;2448;24747;7424;5717;9008;2598;37;F580
20230801;3;7;10;13184;2109;11075;3323;2403;3333;2016;64;F581
20230901;2;4;10;50841;8135;42706;14520;9301;13529;5356;63;F582
20231001;3;8;5;23120;1618;21502;6881;5117;8188;1316;85;F583
20231101;3;9;10;32184;8690;23494;7518;4793;9266;1917;72;F584
20231201;5;10;8;38220;4204;34016;11906;5749;13266;3095;98;F585
20240101;5;6;10;17640;3175;14465;3616;3906;5533;1410;72;F586
20240201;2;1;6;20995;3569;17426;3659;4543;7985;1239;95;F587
20240301;2;3;1;52899;4761;48138;17330;10475;16636;3697;77;F588
20240401;4;7;1;52360;5236;47124;13666;10372;16729;6357;77;F589
20240501;4;7;8;20190;1211;18979;6832;4737;4859;2551;30;F590
20240601;1;3;3;58223;6405;51818;17618;9576;19152;5472;79;F591
20240701;2;4;6;68262;12287;55975;20711;13753;16927;4584;93;F592
20240801;1;7;4;21492;3869;17623;5463;3162;5958;3040;54;F593
20240901;1;2;3;21222;2122;19100;6112;4416;5195;3377;54;F594
20241001;1;2;7;13965;1955;12010;3363;2508;3718;2421;57;F595
20241101;5;1;2;40016;9204;30812;11400;6794;9706;2912;82;F596
20241201;1;6;7;10044;1406;8638;2678;1728;3397;835;62;F597
20230101;4;3;10;25792;774;25018;9257;5201;8038;2522;64;F598
20230201;4;7;4;44160;2208;41952;11327;8269;14394;7962;64;F599
20230301;5;10;1;11590;811;10779;3880;1932;3036;1931;38;F600
20230401;3;2;2;61940;15485;46455;15795;8585;17783;4292;76;F601
20230501;4;6;3;54984;3849;51135;11761;11418;19293;8663;87;F602
20230601;2;5;7;27000;2970;24030;8170;5710;7930;2220;90;F603
20230701;4;7;6;39160;5482;33678;11114;6544;11959;4061;55;F604
20230801;1;5;8;9374;2531;6843;2053;1724;2778;288;43;F605
20230901;2;6;7;42328;5079;37249;11175;8865;10951;6258;52;F606
20231001;2;9;6;15846;475;15371;3074;3320;6517;2460;57;F607
20231101;3;7;5;41028;9026;32002;6720;9607;10366;5309;78;F608
20231201;2;9;6;46569;11642;34927;9780;7293;13831;4023;57;F609
20240101;5;8;1;36278;7618;28660;8885;7712;11865;198;97;F610
20240201;3;2;6;17290;1037;16253;5526;3325;5685;1717;91;F611
20240301;1;8;9;25755;2833;22922;6418;5611;8912;1981;51;F612
20240401;1;10;4;11840;2013;9827;2162;2376;4522;767;80;F613
20240501;3;7;2;27534;6057;21477;5584;6039;7788;2066;39;F614
20240601;4;3;2;60009;2400;57609;13250;12421;22180;9758;83;F615
20240701;4;2;9;60310;6031;54279;14113;16066;19280;4820;74;F616
20240801;4;2;7;16882;3376;13506;4727;2283;5092;1404;46;F617
20240901;3;10;4;24614;3446;21168;7620;4335;5555;3658;62;F618
20241001;3;8;10;46588;8386;38202;9933;9611;15265;3393;76;F619
20241101;5;10;5;21783;1525;20258;7293;3760;5964;3241;53;F620
20241201;2;6;6;24638;5174;19464;6423;3391;6912;2738;97;F621
20230101;3;4;7;53312;14927;38385;10748;8015;16029;3593;98;F622
20230201;3;8;5;17928;4661;13267;2653;2972;5519;2123;54;F623
20230301;1;4;1;25281;6067;19214;6725;4871;6744;874;53;F624
20230401;3;5;2;59736;16726;43010;9892;11591;16890;4637;76;F625
20230501;5;9;5;19195;4223;14972;3294;3036;6189;2453;55;F626
20230601;3;3;5;3848;1039;2809;758;636;1005;410;37;F627
20230701;5;10;2;27280;7638;19642;6285;3473;6946;2938;55;F628
20230801;5;3;6;14861;297;14564;4369;2651;4486;3058;77;F629
20230901;5;9;3;52234;6268;45966;15628;8798;12135;9405;82;F630
20231001;4;9;2;43212;6914;36298;12341;9583;12458;1916;78;F631
20231101;4;4;9;30843;4935;25908;5959;7980;11969;0;69;F632
20231201;3;3;1;47808;8605;39203;7841;11604;18817;941;83;F633
20240101;3;5;8;36000;1080;34920;12571;8940;9834;3575;75;F634
20240201;5;3;10;29812;1789;28023;9808;6193;9836;2186;58;F635
20240301;3;2;4;42304;12691;29613;7403;7551;9550;5109;64;F636
20240401;1;4;6;19470;3310;16160;5494;3520;5866;1280;66;F637
20240501;5;5;1;54188;7586;46602;16311;9087;17569;3635;92;F638
20240601;2;8;1;14364;2586;11778;2709;3083;4353;1633;57;F639
20240701;4;2;1;57706;1154;56552;11876;15637;26359;2680;86;F640
20240801;1;10;4;50020;10004;40016;14006;7803;11444;6763;82;F641
20240901;5;6;5;34620;4847;29773;10718;6098;10480;2477;60;F642
20241001;2;3;5;18000;1080;16920;3384;4602;7716;1218;60;F643
20241101;4;9;10;22876;686;22190;4438;4438;8166;5148;38;F644
20241201;1;3;10;25476;6369;19107;4395;5149;7209;2354;33;F645
20230101;3;10;1;9916;1388;8528;3155;1881;3224;268;37;F646
20230201;4;8;3;35904;8617;27287;6549;8295;11406;1037;66;F647
20230301;1;7;1;35532;5330;30202;11477;7490;10861;374;94;F648
20230401;3;2;7;11583;3359;8224;3125;1428;2651;1020;33;F649
20230501;5;9;6;57768;10976;46792;14038;9826;16377;6551;87;F650
20230601;3;7;4;29250;6435;22815;7985;4449;6822;3559;65;F651
20230701;3;9;6;5940;1426;4514;1399;1090;1744;281;33;F652
20230801;2;7;6;58497;11114;47383;9477;14025;17058;6823;93;F653
20230901;4;5;2;45982;10116;35866;9325;10616;14332;1593;83;F654
20231001;5;8;4;48790;12198;36592;7318;11710;12002;5562;85;F655
20231101;2;9;1;28665;1147;27518;9906;5636;9334;2642;35;F656
20231201;3;10;1;29412;5882;23530;8471;5722;8282;1055;57;F657
20240101;1;7;6;36344;9449;26895;5379;8606;12264;646;59;F658
20240201;4;7;1;28725;5458;23267;7213;5619;9472;963;75;F659
20240301;4;7;10;20250;5670;14580;4666;3668;4560;1686;45;F660
20240401;5;5;2;59488;17846;41642;14158;10444;14292;2748;88;F661
20240501;3;8;9;22742;1592;21150;5076;5947;9162;965;83;F662
20240601;3;10;1;18491;5177;13314;4260;2897;4889;1268;41;F663
20240701;5;3;6;9095;273;8822;2735;1887;2861;1339;85;F664
20240801;5;10;5;29088;4363;24725;9396;5518;8431;1380;36;F665
20240901;2;5;5;7693;462;7231;1880;1659;2461;1231;49;F666
20241001;4;4;9;24806;5209;19597;4899;5879;7937;882;79;F667
20241101;1;2;6;64032;8324;55708;11699;12763;21124;10122;92;F668
20241201;4;3;9;7056;564;6492;2207;1543;2143;599;56;F669
20230101;4;1;2;71036;14207;56829;16480;10087;16140;14122;86;F670
20230201;4;8;10;30472;4266;26206;9434;6206;9728;838;52;F671
20230301;5;2;9;36960;10349;26611;9048;5620;8957;2986;60;F672
20230401;3;1;6;48420;5326;43094;9481;9748;19496;4369;90;F673
20230501;2;4;1;63090;12618;50472;17160;10660;16989;5663;90;F674
20230601;5;4;4;16926;2370;14556;5095;3028;4920;1513;31;F675
20230701;5;4;3;23360;1635;21725;4562;6522;9096;1545;80;F676
20230801;5;5;6;25149;1509;23640;6146;5423;7173;4898;83;F677
20230901;3;9;8;22464;6290;16174;3882;3688;5286;3318;54;F678
20231001;2;9;5;30248;1210;29038;11034;7202;10262;540;38;F679
20231101;4;7;8;48762;2438;46324;10191;11201;16260;8672;86;F680
20231201;4;6;9;29160;7582;21578;6689;3722;6551;4616;45;F681
20240101;4;3;6;31188;8733;22455;5838;4320;9306;2991;92;F682
20240201;1;9;9;12190;2926;9264;2872;2365;3516;511;53;F683
20240301;4;4;3;16298;1304;14994;3898;3773;5437;1886;58;F684
20240401;5;4;9;34045;3405;30640;7660;7583;12869;2528;55;F685
20240501;5;6;3;13735;1923;11812;2481;3079;4106;2146;41;F686
20240601;1;10;1;26376;7913;18463;6647;3308;5435;3073;84;F687
20240701;3;8;4;12716;2035;10681;3204;2617;3215;1645;34;F688
20240801;5;7;9;26320;1316;25004;7001;5941;8281;3781;47;F689
20240901;2;5;10;64600;14858;49742;17907;8595;14007;9233;76;F690
20241001;4;3;5;45195;6779;38416;9220;9635;13138;6423;69;F691
20241101;1;9;6;18659;373;18286;4572;3840;5623;4251;47;F692
20241201;2;2;1;11772;1177;10595;3602;1748;2797;2448;36;F693
20230101;3;7;10;15609;1717;13892;3890;3401;5701;900;33;F694
20230201;4;1;7;25608;7682;17926;6633;3727;5534;2032;88;F695
20230301;5;3;5;26386;3430;22956;4591;4775;10284;3306;79;F696
20230401;1;4;2;14079;2112;11967;4308;2068;3830;1761;57;F697
20230501;2;2;5;9702;1940;7762;1785;2391;2510;1076;33;F698
20230601;4;1;9;46736;13553;33183;12610;7612;10904;2057;92;F699
20230701;5;9;7;47530;11883;35647;10338;8099;13920;3290;97;F700
20230801;5;10;7;60976;5488;55488;21085;9289;15481;9633;74;F701
20230901;5;4;10;10437;313;10124;2632;2248;3296;1948;49;F702
20231001;5;4;5;45710;10513;35197;7039;9292;11263;7603;70;F703
20231101;1;4;9;59025;16527;42498;12324;11466;13277;5431;75;F704
20231201;4;4;10;49781;2987;46794;15442;10346;17557;3449;67;F705
20240101;4;1;5;35208;704;34504;12421;8392;10821;2870;54;F706
20240201;2;6;1;38256;2295;35961;13306;8609;13140;906;48;F707
20240301;5;8;1;38200;764;37436;11980;9164;15274;1018;50;F708
20240401;3;7;10;14952;2093;12859;2700;2641;4673;2845;89;F709
20240501;1;7;8;13527;541;12986;4545;3208;5065;168;81;F710
20240601;3;5;2;30250;6050;24200;8712;3872;7279;4337;50;F711
20240701;3;1;8;22168;1773;20395;5303;4075;6037;4980;68;F712
20240801;1;5;9;18480;5174;13306;3327;2994;5888;1097;55;F713
20240901;4;3;5;65160;8471;56689;20408;10521;21406;4354;90;F714
20241001;4;1;1;9240;1016;8224;2549;2213;3292;170;66;F715
20241101;1;1;10;46968;7515;39453;9863;11244;11836;6510;76;F716
20241201;3;10;9;13140;2234;10906;4144;1691;3584;1487;36;F717
20230101;3;10;7;24765;6687;18078;5966;4239;6662;1211;39;F718
20230201;5;2;10;22740;1137;21603;5401;4375;7453;4374;60;F719
20230301;5;2;7;16932;2201;14731;5303;3677;4714;1037;83;F720
20230401;5;4;1;59521;12499;47022;16458;10697;18338;1529;77;F721
20230501;3;10;3;6068;303;5765;1153;1614;2075;923;41;F722
20230601;1;2;1;18426;1474;16952;4238;3687;6484;2543;37;F723
20230701;5;1;6;32495;5849;26646;9326;4503;9872;2945;97;F724
20230801;2;8;7;15204;2281;12923;4394;3241;4094;1194;42;F725
20230901;5;4;5;11644;932;10712;4071;1926;3121;1594;71;F726
20231001;5;3;7;11025;2977;8048;2495;1721;2721;1111;63;F727
20231101;5;6;1;40260;12078;28182;6482;5425;10633;5642;61;F728
20231201;2;10;6;43035;2152;40883;10630;8168;16639;5446;57;F729
20240101;3;1;7;18924;3596;15328;4445;2830;5006;3047;57;F730
20240201;3;2;2;15800;3160;12640;2528;3438;4146;2528;40;F731
20240301;5;7;9;50076;12519;37557;10892;10133;12799;3733;78;F732
20240401;2;8;5;20979;2098;18881;3965;4475;7458;2983;63;F733
20240501;1;6;3;46566;1863;44703;8941;10729;21457;3576;78;F734
20240601;2;6;10;47025;8935;38090;12189;10101;12173;3627;57;F735
20240701;5;1;4;42032;2522;39510;8692;10786;15101;4931;71;F736
20240801;4;3;8;36478;8390;28088;5618;8988;11684;1798;46;F737
20240901;3;4;2;16380;2621;13759;4403;2807;4959;1590;90;F738
20241001;2;9;1;13132;3020;10112;2022;3074;4450;566;98;F739
20241101;2;7;5;37628;9407;28221;10160;5418;7947;4696;46;F740
20241201;5;8;3;15480;3251;12229;3180;2805;4434;1810;43;F741
20230101;2;3;6;36139;5421;30718;8294;6054;12109;4261;71;F742
20230201;3;2;6;7104;1421;5683;2160;951;1656;916;64;F743
20230301;2;10;7;28665;6020;22645;5661;5944;9851;1189;35;F744
20230401;2;5;4;58100;14525;43575;16123;8510;14550;4392;70;F745
20230501;3;2;6;9855;690;9165;3483;1591;3011;1080;73;F746
20230601;3;2;2;43072;6892;36180;8321;10586;16715;558;64;F747
20230701;4;6;7;37682;1507;36175;11214;6989;10234;7738;83;F748
20230801;3;5;3;12054;964;11090;2662;2697;4888;843;41;F749
20230901;4;9;2;39360;8659;30701;11666;5330;10850;2855;60;F750
20231001;1;4;8;18668;747;17921;6810;3556;5222;2333;52;F751
20231101;2;7;4;17139;4285;12854;4370;2460;4581;1443;87;F752
20231201;3;6;9;7392;1183;6209;1242;1242;2136;1589;48;F753
20240101;1;4;8;39004;5461;33543;7044;8215;12720;5564;49;F754
20240201;3;4;3;29655;4745;24910;8719;5829;7772;2590;45;F755
20240301;5;9;2;21483;2148;19335;7154;3532;5360;3289;99;F756
20240401;5;7;7;43200;3024;40176;8839;12221;16295;2821;64;F757
20240501;3;8;8;29187;7297;21890;5473;5089;8373;2955;47;F758
20240601;3;7;8;32802;7216;25586;7420;7085;8901;2180;77;F759
20240701;5;10;10;7488;599;6889;2342;1728;2228;591;64;F760
20240801;5;7;4;10248;820;9428;1980;2309;4245;894;61;F761
20240901;2;10;3;21615;5836;15779;5680;3131;5554;1414;55;F762
20241001;3;3;10;65124;10420;54704;16958;15098;21138;1510;81;F763
20241101;3;2;1;14175;3686;10489;2622;2360;3383;2124;63;F764
20241201;2;10;6;33792;8448;25344;5069;8110;8921;3244;66;F765
20230101;3;6;10;29884;7471;22413;6052;4090;8344;3927;62;F766
20230201;2;7;3;53452;12828;40624;13000;8011;15193;4420;92;F767
20230301;4;8;5;26617;5590;21027;4836;5829;7124;3238;43;F768
20230401;4;8;1;9761;390;9371;3186;2288;3711;186;43;F769
20230501;4;9;6;46718;12614;34104;10572;6589;13649;3294;71;F770
20230601;3;4;6;12958;777;12181;2680;3420;5511;570;62;F771
20230701;3;3;3;11952;1793;10159;2032;2844;4226;1057;36;F772
20230801;2;8;6;27556;5236;22320;6919;5082;7855;2464;83;F773
20230901;4;5;8;28126;5063;23063;8303;5756;6347;2657;41;F774
20231001;4;10;10;22002;2420;19582;6658;4394;7496;1034;38;F775
20231101;2;7;7;43343;13003;30340;11529;5455;9594;3762;89;F776
20231201;4;3;6;33891;5423;28468;5694;8426;10248;4100;79;F777
20240101;1;9;10;72180;10827;61353;15338;17026;27609;1380;90;F778
20240201;2;6;10;44019;7483;36536;7307;7892;14907;6430;73;F779
20240301;3;1;6;31188;4054;27134;9497;5291;8113;4233;69;F780
20240401;1;7;10;6099;854;5245;1364;1514;1746;621;57;F781
20240501;2;6;7;41877;12144;29733;7136;5649;11299;5649;99;F782
20240601;3;5;6;63504;14606;48898;14180;13540;20484;694;98;F783
20240701;3;5;3;8030;803;7227;1807;1409;2710;1301;55;F784
